Tools,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478150,1494.218,1,OK,74.8767538,-55.1794458,158.038547,-13.54,-76.135,-17.044,0.051172,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478158,1494.243,1,OK,74.5650795,-54.7589914,158.4034596,-13.579,-76.027,-17.042,0.0588405,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478166,1494.268,1,OK,74.1988944,-54.3905057,158.9535758,-13.624,-75.967,-17.005,0.062228,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478174,1494.293,1,OK,73.7415211,-54.2531169,159.8354347,-13.865,-75.633,-16.587,0.070461,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478182,1494.318,1,OK,73.8459197,-54.2566951,160.439281,-14.221,-75.091,-16.29,0.057889,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478190,1494.343,1,OK,74.1412471,-54.2538619,160.7681143,-14.478,-74.758,-15.948,0.0673717,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478198,1494.368,1,OK,76.757731,-53.8697053,159.1183615,-15.509,-74.464,-16.797,0.1901844,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478206,1494.393,1,OK,76.579053,-53.598612,159.758821,-15.647,-74.293,-16.686,0.199417,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478214,1494.418,1,OK,72.852064,-53.5858231,163.3673453,-14.577,-74.54,-15.699,0.061911,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478222,1494.443,1,OK,72.2841641,-53.3876955,164.6107083,-14.559,-74.544,-15.645,0.0715104,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478230,1494.468,1,OK,71.6236608,-53.2526365,165.8200255,-14.502,-74.562,-15.611,0.0690114,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478238,1494.493,1,OK,71.4346097,-53.1425244,166.5239296,-14.601,-74.54,-15.546,0.0659117,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478246,1494.518,1,OK,71.3207272,-53.1507391,167.3434112,-14.892,-74.31,-15.189,0.0674846,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478254,1494.543,1,OK,71.378816,-53.1723857,168.1702908,-15.228,-74.038,-14.781,0.0767068,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478262,1494.568,1,OK,71.4260923,-53.2533929,168.7809811,-15.334,-73.972,-14.197,0.0760529,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478270,1494.593,1,OK,71.4522108,-53.3560186,169.1040895,-15.266,-73.978,-13.681,0.0744579,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478278,1494.618,1,OK,71.4789694,-53.1436811,169.2619902,-15.329,-73.953,-13.457,0.0775766,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478286,1494.643,1,OK,71.5439077,-52.8717408,169.2543271,-15.362,-73.948,-13.436,0.0784281,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478294,1494.668,1,OK,71.6502287,-52.5615257,169.1784979,-15.35,-73.931,-13.441,0.0760253,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478302,1494.693,1,OK,71.7649867,-52.2953002,169.0636843,-15.322,-73.931,-13.456,0.0723266,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478310,1494.718,1,OK,71.9966279,-52.0565343,168.7849109,-15.365,-73.915,-13.457,0.0684161,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478318,1494.743,1,OK,72.5942595,-51.8172866,168.2203979,-15.393,-73.894,-13.484,0.0736112,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478326,1494.768,1,OK,73.2329215,-51.6547009,167.5852593,-15.441,-73.917,-13.458,0.0704105,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478334,1494.793,1,OK,74.0533999,-51.5968964,166.8899575,-15.782,-73.724,-13.306,0.0661335,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478342,1494.818,1,OK,75.1691294,-51.6633492,166.1147141,-16.595,-73.548,-12.936,0.0862167,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478350,1494.843,1,OK,75.8294093,-51.4852842,165.3516876,-17.015,-73.228,-12.675,0.0641446,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478358,1494.868,1,OK,76.5388292,-51.1676166,164.6683606,-17.459,-73.101,-12.678,0.071244,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478366,1494.893,1,OK,76.5048159,-50.7829822,164.5375509,-17.344,-73.079,-12.657,0.0660043,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478374,1494.918,1,OK,76.2557196,-50.4134514,164.7395132,-17.275,-73.101,-12.617,0.0657918,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478382,1494.943,1,OK,76.1887358,-50.0691436,164.8336195,-17.297,-73.068,-12.584,0.0677253,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478390,1494.968,1,OK,76.4121673,-49.7718315,164.6495898,-17.357,-73.02,-12.621,0.0640025,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478398,1494.993,1,OK,76.6540122,-49.4120228,164.5029132,-17.457,-72.958,-12.678,0.0649667,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478406,1495.018,1,OK,76.8570326,-49.065778,164.4908556,-17.595,-72.881,-12.776,0.0692505,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478414,1495.043,1,OK,76.9538152,-48.715793,164.6513513,-17.719,-72.79,-12.935,0.0623165,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478422,1495.068,1,OK,77.1830367,-48.4195999,164.7445404,-17.838,-72.771,-13.005,0.0622604,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478430,1495.093,1,OK,77.3834103,-48.1829739,164.7828968,-17.825,-72.745,-13.014,0.0621208,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478438,1495.118,1,OK,77.714562,-47.9847204,164.6381252,-17.793,-72.736,-12.961,0.061201,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478446,1495.143,1,OK,77.943996,-47.7609192,164.5311303,-17.769,-72.775,-12.91,0.0661401,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478454,1495.168,1,OK,78.1143042,-47.5405793,164.4858974,-17.718,-72.809,-12.961,0.0678557,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478462,1495.193,1,OK,78.1173093,-47.4028795,164.7869192,-17.771,-72.832,-12.944,0.065012,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478470,1495.218,1,OK,78.1109674,-47.352848,165.1244272,-17.785,-72.845,-12.965,0.0702255,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478478,1495.243,1,OK,78.2355981,-47.3298273,165.3669439,-17.808,-72.899,-13.044,0.07027,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478486,1495.268,1,OK,78.3038181,-47.2598291,165.7533248,-17.921,-72.966,-13.114,0.0646805,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478494,1495.293,1,OK,78.0806486,-47.1739969,166.2913408,-17.868,-73,-13.16,0.0684709,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478502,1495.318,1,OK,77.4650419,-47.0513853,167.2036532,-17.331,-73.093,-12.578,0.0694251,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478510,1495.343,1,OK,77.3784902,-46.8808989,167.388673,-17.226,-73.063,-12.606,0.0722892,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478518,1495.368,1,OK,77.2546425,-46.7098828,167.4262323,-16.845,-73.323,-12.369,0.0893856,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478526,1495.393,1,OK,76.9724909,-46.7402029,167.4156554,-16.023,-73.32,-11.823,0.0696198,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478534,1495.418,1,OK,77.1270862,-47.2307368,167.6674972,-16.427,-72.874,-10.515,0.107168,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478542,1495.443,1,OK,77.5858607,-47.1177223,167.6546864,-16.815,-72.051,-10.733,0.1000179,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478550,1495.468,1,OK,77.6374023,-47.1409345,167.4297595,-16.885,-71.737,-9.934,0.0667668,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478558,1495.493,1,OK,78.1605785,-47.285227,166.7605457,-17.281,-70.878,-9.355,0.070828,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478566,1495.518,1,OK,79.0221029,-47.4198404,165.745465,-17.46,-69.594,-8.796,0.070812,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478574,1495.543,1,OK,79.7655999,-47.524122,164.8312588,-17.262,-68.381,-8.415,0.0765883,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478582,1495.568,1,OK,80.1229008,-47.6107364,164.2137224,-16.595,-67.505,-8.279,0.0725566,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478590,1495.593,1,OK,80.3186966,-47.7315814,163.649111,-15.988,-67.19,-7.589,0.1181003,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478598,1495.618,1,OK,80.6942301,-47.7093571,162.7348223,-14.472,-66.405,-7.158,0.0764015,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478606,1495.643,1,OK,80.5431235,-47.7172397,162.7210652,-14.109,-65.835,-6.427,0.0627686,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478614,1495.668,1,OK,80.5736352,-47.9327282,162.4145184,-13.268,-65.19,-5.941,0.0611465,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478622,1495.693,1,OK,80.8759106,-47.9079094,162.2384503,-12.924,-64.484,-5.088,0.1032515,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478630,1495.718,1,OK,80.8075856,-48.0892621,162.2757416,-12.196,-63.603,-4.776,0.0521449,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478638,1495.743,1,OK,80.6584264,-48.2249685,162.3816202,-11.802,-63.217,-4.314,0.0823923,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478646,1495.768,1,OK,80.4426692,-48.3898217,162.8469331,-11.069,-62.415,-2.918,0.1127243,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478654,1495.793,1,OK,80.4987753,-48.7297787,162.7760427,-10.123,-61.684,-2.597,0.0520152,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478662,1495.818,1,OK,80.9231623,-48.8620215,162.1586379,-9.587,-61.515,-1.468,0.1399624,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478670,1495.843,1,OK,80.88448,-49.0989037,162.050907,-8.783,-61.054,-0.351,0.0876053,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478678,1495.868,1,OK,81.005945,-49.3544556,161.6251295,-8.084,-60.84,0.51,0.1021707,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478686,1495.893,1,OK,81.1456552,-49.4934694,161.4608692,-7.646,-60.456,1.619,0.1109998,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478694,1495.918,1,OK,80.9637471,-49.8558763,161.3899564,-7.046,-60.103,2.606,0.079342,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478702,1495.943,1,OK,81.2303607,-50.2120519,160.8671644,-6.275,-59.666,4.184,0.0874676,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478710,1495.968,1,OK,81.6441958,-50.8254632,159.8568152,-4.715,-59.644,5.838,0.1142561,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478718,1495.993,1,OK,81.5161055,-51.080781,159.9146987,-3.543,-59.697,6.92,0.0751369,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478726,1496.018,1,OK,80.7589187,-51.2738715,160.6384225,-3.118,-60.024,7.846,0.057099,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478734,1496.043,1,OK,80.998105,-51.7027439,159.8518275,-1.528,-60.384,9.822,0.1083489,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478742,1496.068,1,OK,81.334789,-52.3895326,158.9254352,0.516,-60.972,11.132,0.0728282,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478750,1496.093,1,OK,81.6992972,-52.5223308,158.424468,1.551,-61.621,12.406,0.1405164,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478758,1496.118,1,OK,81.0584788,-52.934215,158.7461992,2.548,-61.935,13.406,0.064237,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478766,1496.143,1,OK,80.5609375,-53.192367,158.9538521,3.237,-62.482,14.288,0.0554137,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478774,1496.168,1,OK,80.2811794,-53.6351282,158.6865308,4.586,-63.689,15.336,0.101666,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478782,1496.193,1,OK,80.5862109,-53.8279204,158.07818,6.289,-64.493,16.258,0.1391987,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478790,1496.218,1,OK,80.0356008,-54.2952087,158.6287488,7.25,-65.127,17.127,0.112437,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478798,1496.243,1,OK,79.9237171,-54.7025197,158.6122091,8.697,-66.447,17.741,0.1384968,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478806,1496.268,1,OK,78.9592904,-55.2481859,158.3413934,10.866,-67.807,18.644,0.0867845,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478814,1496.293,1,OK,78.5736023,-55.4427845,158.0238259,12.242,-69.238,19.854,0.0901996,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478822,1496.318,1,OK,78.647222,-55.4450316,157.9619615,13.199,-70.604,20.107,0.1517634,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478830,1496.343,1,OK,77.5111372,-55.7572363,158.7238013,13.817,-71.735,20.397,0.1201864,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478838,1496.368,1,OK,77.7751099,-55.2733964,158.2823247,14.699,-73.078,20.62,0.2319943,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478846,1496.393,1,OK,75.8697705,-55.611311,159.4578583,16.09,-75.384,20.167,0.135231,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478854,1496.418,1,OK,75.4515018,-55.0438554,158.6490629,18.338,-77.457,19.257,0.1908388,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478862,1496.443,1,OK,74.0364494,-55.3333839,159.090784,20.327,-78.933,18.277,0.1311129,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478870,1496.468,1,OK,73.6765073,-55.4574216,159.3573624,21.607,-79.567,17.805,0.1483867,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478878,1496.493,1,OK,73.0931625,-56.1226225,159.8365836,22.356,-80.88,17.069,0.1590693,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478886,1496.518,1,OK,72.2850645,-56.6584726,160.4102805,23.022,-81.626,16.847,0.122587,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478894,1496.543,1,OK,72.0419847,-56.9988725,160.4609621,23.67,-82.482,16.487,0.1276243,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478902,1496.568,1,OK,71.6696485,-57.4061452,160.4179778,24.344,-83.447,16.097,0.1064736,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478910,1496.593,1,OK,71.7380446,-57.8700409,159.9882922,24.817,-84.283,15.734,0.0913487,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478918,1496.618,1,OK,71.7824788,-58.2602688,159.7177213,25.174,-85.043,15.94,0.0743345,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478926,1496.643,1,OK,71.8244974,-58.4672267,159.2098691,25.636,-86.29,15.703,0.0894004,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478934,1496.668,1,OK,72.0061962,-58.6293097,158.4552623,26.106,-87.626,15.242,0.1056039,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478942,1496.693,1,OK,71.8907335,-58.9006655,157.9550393,26.521,-88.674,15.126,0.081915,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478950,1496.718,1,OK,72.439057,-59.0132108,156.7975397,26.725,-89.875,14.777,0.0913507,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478958,1496.743,1,OK,71.6307983,-59.507858,156.7534736,27.219,-91.32,13.731,0.0695807,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478966,1496.768,1,OK,72.268884,-58.5815884,155.3059229,27.82,-92.238,13.909,0.1097146,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478974,1496.793,1,OK,71.7158716,-59.1129568,155.0559425,27.743,-93.47,13.276,0.0329296,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478982,1496.818,1,OK,71.9536232,-58.5083549,154.2024449,28.055,-93.924,13.249,0.1065123,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478990,1496.843,1,OK,72.0073108,-58.4277764,153.3646282,28.015,-94.663,12.848,0.0921406,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,478998,1496.868,1,OK,72.4080457,-58.6318883,152.0769616,27.873,-95.486,12.131,0.0506827,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479006,1496.893,1,OK,72.5538218,-58.1451977,151.1465241,27.935,-96.021,11.768,0.0679574,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479014,1496.918,1,OK,72.5164523,-57.3416839,150.2932052,28.218,-96.151,11.549,0.1745253,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479022,1496.943,1,OK,72.755463,-57.5701705,149.2336044,28.249,-96.331,11.342,0.1072223,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479030,1496.968,1,OK,73.1813263,-57.503405,148.0331372,28.167,-96.44,11.169,0.0895485,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479038,1496.993,1,OK,73.8911116,-56.5194121,146.9006609,28.067,-96.809,10.53,0.1855531,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479046,1497.018,1,OK,71.1160002,-55.7793165,148.4829604,27.647,-97.897,9.071,0.2386376,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479054,1497.043,1,OK,70.4302857,-55.0812294,147.7954285,28.031,-98.656,5.413,0.0543774,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479062,1497.068,1,OK,69.3152641,-54.4340594,148.3014115,27.951,-98.548,3.591,0.0588169,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479070,1497.093,1,OK,68.8829111,-54.4637116,147.970153,28.16,-98.847,2.489,0.0620171,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479078,1497.118,1,OK,68.3977223,-55.2109249,147.3049442,28.478,-99.372,2.294,0.3670291,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479086,1497.143,1,OK,67.2659312,-53.3056551,148.4575522,27.742,-99.309,1.058,0.0304936,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479094,1497.168,1,OK,66.5078375,-52.7247272,148.5168697,27.672,-99.687,0.691,0.0509423,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479102,1497.193,1,OK,66.1592538,-52.0442023,148.0617031,27.79,-99.852,0.637,0.0550768,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479110,1497.218,1,OK,66.2359947,-51.1933634,147.0462495,27.866,-99.934,0.6,0.0589486,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479118,1497.243,1,OK,66.2492688,-50.2528302,146.0042887,27.863,-99.961,0.69,0.0516471,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479126,1497.268,1,OK,66.5109195,-48.592889,145.3619984,27.508,-100.463,0.133,0.1833422,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479142,1497.318,1,OK,61.3075685,-44.9405863,148.0079439,27.367,-100.997,-9.16,0.1355025,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479150,1497.343,1,OK,60.9821987,-44.2518435,148.1006866,26.874,-99.774,-10.01,0.0941118,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479158,1497.368,1,OK,61.1550568,-43.9838329,146.4679502,26.582,-100.105,-9.51,0.0939927,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479166,1497.393,1,OK,60.936132,-44.0027353,145.718675,26.658,-100.162,-9.489,0.071428,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479174,1497.418,1,OK,60.7435471,-43.95675,145.2703445,26.658,-100.162,-9.562,0.0734215,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479182,1497.443,1,OK,60.4613251,-44.0623823,145.1896515,26.727,-100.181,-9.521,0.0670577,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479190,1497.468,1,OK,60.4557564,-44.0479313,145.5218925,26.681,-100.202,-9.446,0.0757839,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479198,1497.493,1,OK,60.4735744,-44.0619448,146.1101818,26.762,-100.269,-9.568,0.069763,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479206,1497.518,1,OK,60.9571357,-43.5985385,145.9498406,26.661,-100.187,-9.596,0.0938591,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479214,1497.543,1,OK,61.4292461,-43.0969373,145.3157573,26.642,-100.22,-9.468,0.0952123,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479222,1497.568,1,OK,61.6689276,-42.477666,144.9722886,26.644,-100.216,-9.355,0.0862791,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479230,1497.593,1,OK,61.9659965,-41.6910441,144.6498968,26.561,-100.211,-9.338,0.091978,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,479238,1497.618,1,OK,61.8889706,-40.834762,144.6440936,26.61,-100.225,-9.354,0.0957858,0
